Data Source,Time,Value
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:49:41.040008,5182
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:50:41.062027,5324
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:51:41.037002,4929
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:52:41.058029,5008
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:53:41.049011,5118
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:54:41.055008,5120
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:55:41.04602,4961
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:56:41.052002,5370
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:57:41.06102,5197
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:58:41.037002,5403
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 06:59:41.059021,5655
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:00:41.033005,5797
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:01:41.056015,5544
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:02:41.06102,5718
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:03:41.037002,5198
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:04:41.059021,5434
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:05:41.050003,5765
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:06:41.056015,5371
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:07:41.033005,5672
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:08:41.054001,5546
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:09:41.06102,5183
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:10:41.035003,5198
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:11:41.057022,5293
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:12:41.033005,5166
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:13:41.054001,5208
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:14:41.04602,5114
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:15:41.05101,5319
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:16:41.057022,5383
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:17:41.035003,5146
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:18:41.056015,5255
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:19:41.048004,5051
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:20:41.054001,5193
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:21:41.092026,5003
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:22:41.05101,5224
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:23:41.058029,5839
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:24:41.032028,5668
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:25:41.055008,5348
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:26:41.060028,5304
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:27:41.036011,4798
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:28:41.058029,4958
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:29:41.049011,5052
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:30:41.055008,4625
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:31:41.06102,4925
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:32:41.036011,4926
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:33:41.058029,4957
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:34:41.033005,5210
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:35:41.055008,5195
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:36:41.04602,5099
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:37:41.039001,5399
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:38:41.04602,5415
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:39:41.052002,5241
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:40:41.090027,5415
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:41:41.049011,5526
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:42:41.055008,5318
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:43:41.062027,5477
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:44:41.037002,5288
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:45:41.059021,5589
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:46:41.034012,5762
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:47:41.042023,5650
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:48:41.048004,5715
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:49:41.03801,5967
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:50:41.076019,5920
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:51:41.052002,5540
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:52:41.057022,5603
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:53:41.033005,5781
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:54:41.055008,5891
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:55:41.06102,5876
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:56:41.052002,5844
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:57:41.058029,6097
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:58:41.049011,5703
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 07:59:41.039001,5133
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:00:41.04602,5309
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:01:41.052002,5245
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:02:41.058029,5024
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:03:41.033005,5477
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:04:41.041016,5588
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:05:41.062027,5462
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:06:41.052002,5256
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:07:41.062027,5478
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:08:41.036011,5210
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:09:41.059021,5510
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:10:41.034012,4909
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:11:41.040008,5383
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:12:41.062027,5573
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:13:41.036011,5429
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:14:41.04303,5050
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:15:41.049011,5509
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:16:41.056015,5541
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:17:41.047028,5557
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:18:41.054001,5303
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:19:41.045028,5335
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:20:41.05101,5194
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:21:41.058029,5712
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:22:41.032028,5810
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:23:41.054001,5778
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:24:41.060028,6440
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:25:41.05101,5999
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:26:41.042023,6124
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:27:41.035003,6235
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:28:41.042023,5778
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:29:41.048004,5620
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:30:41.053009,5873
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:31:41.044022,6015
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:32:41.05101,5778
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:33:41.072021,5982
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:34:41.048004,6078
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:35:41.053009,6330
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:36:41.06102,6629
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:37:41.037002,6582
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:38:41.058029,6724
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:39:41.033005,5840
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:40:41.055008,6189
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:41:41.045028,6123
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:42:41.037002,6062
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:43:41.042023,6123
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:44:41.050003,6187
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:45:41.055008,6281
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:46:41.04602,6140
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:47:41.055008,5934
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:48:41.045028,5967
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:49:41.052002,6157
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:50:41.058029,6140
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:51:41.049011,6094
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:52:41.040008,6299
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:53:41.060028,6803
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:54:41.052002,6582
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:55:41.04303,6661
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:56:41.049011,6661
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:57:41.056015,6692
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:58:41.047028,6314
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 08:59:41.039001,6251
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:00:41.060028,6850
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:01:41.036011,6551
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:02:41.058029,6914
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:03:41.047028,6398
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:04:41.039001,6618
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:05:41.060028,6997
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:06:41.052002,7233
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:07:41.059021,6649
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:08:41.050003,6253
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:09:41.056015,6412
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:10:41.031021,6727
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:11:41.054001,6884
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:12:41.059021,6870
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:13:41.050003,6486
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:14:41.041016,6404
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:15:41.031021,6751
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:16:41.054001,6357
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:17:41.030029,6863
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:18:41.053009,6342
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:19:41.044022,6545
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:20:41.049011,7116
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:21:41.041016,7194
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:22:41.047028,7084
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:23:41.03801,7609
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:24:41.060028,7770
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:25:41.049011,7359
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:26:41.057022,7076
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:27:41.047028,7311
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:28:41.03801,7075
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:29:41.044022,7011
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:30:41.05101,6255
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:31:41.057022,6697
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:32:41.048004,6807
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:33:41.054001,6868
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:34:41.04602,7054
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:35:41.035003,7244
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:36:41.057022,6944
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:37:41.035003,6802
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:38:41.041016,7402
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:39:41.078018,7260
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:40:41.054001,7164
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:41:41.045028,8064
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:42:41.347,7748
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:43:41.056015,7878
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:44:41.048004,7674
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:45:41.039001,7706
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:46:41.06102,7863
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:47:41.052002,7548
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:48:41.04303,7044
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:49:41.035003,7296
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:50:41.056015,7389
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:51:41.063004,7437
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:52:41.037002,7391
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:53:41.04303,7403
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:54:41.065002,7129
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:55:41.056015,7131
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:56:41.04602,7399
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:57:41.056015,7321
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:58:41.031021,7289
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 09:59:41.037002,6955
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:00:41.058029,7241
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:01:41.050003,7335
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:02:41.040008,7209
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:03:41.047028,6772
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:04:41.053009,6629
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:05:41.058029,6630
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:06:41.050003,6582
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:07:41.057022,6709
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:08:41.047028,7056
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:09:41.053009,7229
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:10:41.060028,7072
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:11:41.06601,6819
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:12:41.057022,6962
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:13:41.047028,7118
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:14:41.03801,6835
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:15:41.060028,6912
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:16:41.348007,7513
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:17:41.059021,7527
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:18:41.049011,6676
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:19:41.056015,6914
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:20:41.328018,6789
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:21:41.053009,7040
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:22:41.059021,7277
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:23:41.034012,7529
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:24:41.040008,7104
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:25:41.047028,7561
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:26:41.037002,7339
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:27:41.06102,7607
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:28:41.037002,7354
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:29:41.044022,7719
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:30:41.033005,7592
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:31:41.055008,7261
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:32:41.04602,7545
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:33:41.053009,7372
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:34:41.044022,7435
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:35:41.346008,7670
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:36:41.055008,7529
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:37:41.033005,7041
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:38:41.039001,7055
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:39:41.045028,6992
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:40:41.036011,6757
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:41:41.042023,6867
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:42:41.048004,6882
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:43:41.055008,7165
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:44:41.06102,7418
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:45:41.052002,7686
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:46:41.042023,7969
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:47:41.034012,7528
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 10:48:41.040008,7433
